Sub,Block,Trial,SoundCategory,DistractorSound,SoundLabel,SoundID,SoundAccuracy,soundRT,AversiveRating
19,3,43,Non_oral_nasal,cutting_food2.wav,CUTTING FOOD,CUTTING FOOD,1,2.19562006,1
19,3,44,White_noise,PinkNoise.wav,WHITE NOISE,WHITE NOISE,1,2.426252127,0
19,3,45,Non_oral_nasal,dribbling_ball2.wav,DRIBBLING BALL,DRIBBLING BALL,1,2.240453959,1
19,3,46,Non_oral_nasal,typing3.wav,TYPING,TYPING,1,3.195030689,1
19,3,47,Quiet,NA,NO SOUND,NO SOUND,1,2.457188129,0
19,3,48,Oral_nasal,swallowing2.wav,SWALLOWING,SWALLOWING,1,3.106682062,1
19,3,49,Oral_nasal,swallowing1.wav,SWALLOWING,SWALLOWING,1,4.644944191,1
19,3,50,Oral_nasal,chewing_gum2.wav,CHEWING GUM,CHEWING GUM,1,1.755895138,1
19,3,51,Oral_nasal,clearing_throat4.wav,CLEARING THROAT,CLEARING THROAT,1,8.545291901,1
19,3,52,Non_oral_nasal,flipping_paper2.wav,FLIPPING PAPER,FLIPPING PAPER,1,2.889937878,1
19,3,53,Oral_nasal,breathing1.wav,BREATHING,BREATHING,1,4.823563814,2
19,3,54,Non_oral_nasal,typing1.wav,TYPING,TYPING,1,2.933009863,1
19,3,55,Oral_nasal,chewing_gum3.wav,CHEWING GUM,CHEWING GUM,1,3.073168993,1
19,3,56,Non_oral_nasal,cutting_food4.wav,CUTTING FOOD,CUTTING FOOD,1,4.406711102,1
19,3,57,Non_oral_nasal,flipping_paper1.wav,FLIPPING PAPER,FLIPPING PAPER,1,3.552474976,1
19,3,58,Non_oral_nasal,typing2.wav,TYPING,TYPING,1,2.608899832,1
19,3,59,Non_oral_nasal,flipping_paper3.wav,FLIPPING PAPER,FLIPPING PAPER,1,2.589078903,0
19,3,60,Oral_nasal,swallowing3.wav,SWALLOWING,SWALLOWING,1,3.862535238,2
19,4,61,Oral_nasal,clearing_throat2.wav,CLEARING THROAT,CLEARING THROAT,1,5.643744946,1
19,4,62,White_noise,PinkNoise.wav,WHITE NOISE,WHITE NOISE,1,1.540884018,0
19,4,63,Non_oral_nasal,cutting_food1.wav,CUTTING FOOD,CUTTING FOOD,1,3.025367975,1
19,4,64,Oral_nasal,swallowing4.wav,SWALLOWING,SWALLOWING,1,2.69521904,2
19,4,65,Non_oral_nasal,dribbling_ball3.wav,DRIBBLING BALL,DRIBBLING BALL,1,2.139399052,1
19,4,66,Oral_nasal,chewing_gum1.wav,CHEWING GUM,CHEWING GUM,1,2.695893049,1
19,4,67,White_noise,PinkNoise.wav,WHITE NOISE,WHITE NOISE,1,2.176057816,1
19,4,68,White_noise,PinkNoise.wav,WHITE NOISE,WHITE NOISE,1,2.056931019,1
19,4,69,Quiet,NA,NO SOUND,NO SOUND,1,1.761906147,0
19,4,70,Non_oral_nasal,flipping_paper4.wav,FLIPPING PAPER,FLIPPING PAPER,1,4.287812233,1
19,4,71,Oral_nasal,breathing3.wav,BREATHING,BREATHING,1,4.313872099,2
19,4,72,Oral_nasal,clearing_throat3.wav,CLEARING THROAT,CLEARING THROAT,1,4.611702919,1
19,4,73,Non_oral_nasal,dribbling_ball4.wav,DRIBBLING BALL,DRIBBLING BALL,1,4.175461054,1
19,4,74,Quiet,NA,NO SOUND,NO SOUND,1,2.256787062,0
19,4,75,Oral_nasal,clearing_throat1.wav,CLEARING THROAT,CLEARING THROAT,1,2.743939161,1
19,4,76,Quiet,NA,NO SOUND,NO SOUND,1,2.326164007,0
19,4,77,Non_oral_nasal,typing4.wav,TYPING,TYPING,1,3.166329145,1
19,4,78,Non_oral_nasal,cutting_food3.wav,CUTTING FOOD,CUTTING FOOD,1,1.923383951,1
19,4,79,Non_oral_nasal,dribbling_ball1.wav,DRIBBLING BALL,DRIBBLING BALL,1,2.773051739,1
19,4,80,Oral_nasal,breathing4.wav,BREATHING,BREATHING,1,2.601146698,2
