Sub,Block,Trial,SoundCategory,DistractorSound,SoundLabel,SoundID,SoundAccuracy,soundRT,AversiveRating
9,2,36,Oral_nasal,clearing_throat2.wav,CLEARING THROAT,CLEARING THROAT,1,10.55825806,0
9,2,37,Non_oral_nasal,dribbling_ball1.wav,DRIBBLING BALL,DRIBBLING BALL,1,4.972776175,1
9,2,38,Non_oral_nasal,dribbling_ball3.wav,DRIBBLING BALL,DRIBBLING BALL,1,4.461493015,1
9,2,39,Quiet,NA,NO SOUND,NO SOUND,1,4.055930138,0
9,2,40,White_noise,PinkNoise.wav,WHITE NOISE,WHITE NOISE,1,7.007905006,1
9,3,41,Oral_nasal,clearing_throat2.wav,CLEARING THROAT,CLEARING THROAT,1,8.340943098,1
9,3,42,Oral_nasal,breathing3.wav,BREATHING,BREATHING,1,11.36025476,2
9,3,43,White_noise,PinkNoise.wav,WHITE NOISE,WHITE NOISE,1,3.088580132,1
9,3,44,Oral_nasal,clearing_throat1.wav,CLEARING THROAT,CLEARING THROAT,1,2.963444948,1
9,3,45,Non_oral_nasal,typing4.wav,TYPING,TYPING,1,3.486526966,0
9,3,46,White_noise,PinkNoise.wav,WHITE NOISE,WHITE NOISE,1,17.66410089,0
9,3,47,Non_oral_nasal,cutting_food3.wav,CUTTING FOOD,CUTTING FOOD,1,5.993008137,1
9,3,48,Non_oral_nasal,dribbling_ball4.wav,DRIBBLING BALL,DRIBBLING BALL,1,3.455878019,0
9,3,49,Oral_nasal,breathing4.wav,BREATHING,BREATHING,1,13.07443786,3
9,3,50,Non_oral_nasal,typing1.wav,TYPING,TYPING,1,7.115020037,0
9,3,51,Quiet,NA,NO SOUND,NO SOUND,1,3.695754051,0
9,3,52,Oral_nasal,clearing_throat4.wav,CLEARING THROAT,CLEARING THROAT,1,9.478140831,2
9,3,53,Non_oral_nasal,dribbling_ball1.wav,DRIBBLING BALL,DRIBBLING BALL,1,5.987715006,2
9,3,54,Oral_nasal,breathing1.wav,BREATHING,BREATHING,1,6.055799246,2
9,3,55,Quiet,NA,NO SOUND,NO SOUND,1,2.272989035,0
9,3,56,Non_oral_nasal,flipping_paper4.wav,FLIPPING PAPER,FLIPPING PAPER,1,9.553822994,1
9,3,57,Non_oral_nasal,cutting_food1.wav,CUTTING FOOD,CUTTING FOOD,1,8.729565859,0
9,3,58,Non_oral_nasal,flipping_paper2.wav,FLIPPING PAPER,FLIPPING PAPER,1,6.395620108,1
9,3,59,Oral_nasal,swallowing3.wav,SWALLOWING,SWALLOWING,1,4.577461004,3
9,3,60,Quiet,NA,NO SOUND,NO SOUND,1,2.175242901,0
9,4,61,Non_oral_nasal,cutting_food4.wav,CUTTING FOOD,CUTTING FOOD,1,10.09392214,1
9,4,62,Oral_nasal,clearing_throat3.wav,CLEARING THROAT,CLEARING THROAT,1,4.122601986,1
9,4,63,Non_oral_nasal,flipping_paper3.wav,FLIPPING PAPER,FLIPPING PAPER,1,10.51141095,1
9,4,64,White_noise,PinkNoise.wav,WHITE NOISE,WHITE NOISE,1,6.390423059,0
9,4,65,Non_oral_nasal,typing2.wav,TYPING,TYPING,1,2.793911934,0
9,4,66,Quiet,NA,NO SOUND,NO SOUND,1,2.126091957,0
9,4,67,Non_oral_nasal,dribbling_ball2.wav,DRIBBLING BALL,DRIBBLING BALL,1,3.7448349,0
9,4,68,White_noise,PinkNoise.wav,WHITE NOISE,WHITE NOISE,1,9.441491842,1
9,4,69,Oral_nasal,swallowing1.wav,SWALLOWING,SWALLOWING,1,2.645755053,4
9,4,70,Non_oral_nasal,typing3.wav,TYPING,TYPING,1,7.576668024,1
9,4,71,Oral_nasal,swallowing4.wav,SWALLOWING,SWALLOWING,1,2.938871145,4
9,4,72,Oral_nasal,chewing_gum2.wav,CHEWING GUM,CHEWING GUM,1,8.176765919,0
9,4,73,Oral_nasal,breathing2.wav,BREATHING,BREATHING,1,4.028676033,3
9,4,74,Oral_nasal,chewing_gum3.wav,CHEWING GUM,CHEWING GUM,1,3.691235065,1
9,4,75,Non_oral_nasal,dribbling_ball3.wav,DRIBBLING BALL,DRIBBLING BALL,1,2.843782902,0
9,4,76,Oral_nasal,swallowing2.wav,SWALLOWING,SWALLOWING,1,3.410792828,3
9,4,77,Non_oral_nasal,cutting_food2.wav,CUTTING FOOD,CUTTING FOOD,1,3.790096998,0
9,4,78,Non_oral_nasal,flipping_paper1.wav,FLIPPING PAPER,FLIPPING PAPER,1,3.276901007,1
9,4,79,Oral_nasal,chewing_gum1.wav,CHEWING GUM,CHEWING GUM,1,5.175817966,3
9,4,80,Oral_nasal,chewing_gum4.wav,CHEWING GUM,CHEWING GUM,1,3.455992937,3
