Sub,Block,Trial,SoundCategory,DistractorSound,SoundLabel,SoundID,SoundAccuracy,soundRT,AversiveRating
11,2,24,Oral_nasal,chewing_gum3.wav,CHEWING GUM,CHEWING GUM,1,5.875712872,0
11,2,25,Non_oral_nasal,cutting_food1.wav,CUTTING FOOD,CUTTING FOOD,1,4.008433819,2
11,2,26,Non_oral_nasal,dribbling_ball3.wav,DRIBBLING BALL,DRIBBLING BALL,1,5.377660275,0
11,2,27,Oral_nasal,breathing4.wav,BREATHING,BREATHING,1,4.182884932,1
11,2,28,Oral_nasal,clearing_throat3.wav,CLEARING THROAT,CLEARING THROAT,1,4.039093018,0
11,2,29,Oral_nasal,breathing3.wav,BREATHING,CUTTING FOOD,0,11.15877795,0
11,2,30,Oral_nasal,clearing_throat2.wav,CLEARING THROAT,CLEARING THROAT,1,2.976764202,0
11,2,31,Oral_nasal,chewing_gum4.wav,CHEWING GUM,CHEWING GUM,1,5.027182102,3
11,2,32,Non_oral_nasal,typing3.wav,TYPING,TYPING,1,10.4427011,0
11,2,33,Non_oral_nasal,cutting_food4.wav,CUTTING FOOD,TYPING,0,4.17620492,0
11,2,34,Oral_nasal,clearing_throat1.wav,CLEARING THROAT,CLEARING THROAT,1,3.203607082,0
11,2,35,Oral_nasal,breathing1.wav,BREATHING,BREATHING,1,3.977508783,4
11,2,36,Non_oral_nasal,dribbling_ball2.wav,DRIBBLING BALL,DRIBBLING BALL,1,3.575718164,1
11,2,37,Oral_nasal,breathing2.wav,BREATHING,BREATHING,1,4.043192863,4
11,2,38,Non_oral_nasal,typing4.wav,TYPING,TYPING,1,4.100389719,0
11,2,39,Non_oral_nasal,cutting_food3.wav,CUTTING FOOD,CUTTING FOOD,1,2.93842721,0
11,2,40,Non_oral_nasal,typing1.wav,TYPING,TYPING,1,4.717927933,1
11,3,41,Oral_nasal,swallowing3.wav,SWALLOWING,SWALLOWING,1,4.144113779,2
11,3,42,Oral_nasal,chewing_gum4.wav,CHEWING GUM,CHEWING GUM,1,5.656450033,3
11,3,43,White_noise,PinkNoise.wav,WHITE NOISE,WHITE NOISE,1,3.424109221,0
11,3,44,Oral_nasal,clearing_throat3.wav,CLEARING THROAT,CLEARING THROAT,1,3.145152807,0
11,3,45,Quiet,NA,NO SOUND,NO SOUND,1,3.14283514,0
11,3,46,Oral_nasal,swallowing1.wav,SWALLOWING,SWALLOWING,1,9.142787218,2
11,3,47,Non_oral_nasal,dribbling_ball2.wav,DRIBBLING BALL,DRIBBLING BALL,1,3.406214952,1
11,3,48,Oral_nasal,breathing2.wav,BREATHING,BREATHING,1,2.988925219,4
11,3,49,Non_oral_nasal,cutting_food4.wav,CUTTING FOOD,CUTTING FOOD,1,4.305158854,1
11,3,50,Oral_nasal,breathing1.wav,BREATHING,BREATHING,1,4.373056889,2
11,3,51,Non_oral_nasal,dribbling_ball4.wav,DRIBBLING BALL,DRIBBLING BALL,1,3.526499033,0
11,3,52,Non_oral_nasal,typing1.wav,TYPING,TYPING,1,3.701296806,0
11,3,53,Oral_nasal,swallowing2.wav,SWALLOWING,SWALLOWING,1,4.025927782,2
11,3,54,Non_oral_nasal,flipping_paper3.wav,FLIPPING PAPER,FLIPPING PAPER,1,2.855117083,1
11,3,55,Oral_nasal,breathing4.wav,BREATHING,BREATHING,1,4.722325087,3
11,3,56,Non_oral_nasal,typing2.wav,TYPING,TYPING,1,3.893172026,1
11,3,57,Non_oral_nasal,dribbling_ball1.wav,DRIBBLING BALL,DRIBBLING BALL,1,3.12548995,0
11,3,58,Non_oral_nasal,cutting_food1.wav,CUTTING FOOD,CUTTING FOOD,1,5.426663876,2
11,3,59,Non_oral_nasal,flipping_paper2.wav,FLIPPING PAPER,FLIPPING PAPER,1,2.97636199,1
11,3,60,Non_oral_nasal,dribbling_ball3.wav,DRIBBLING BALL,DRIBBLING BALL,1,2.83711791,1
11,4,61,Quiet,NA,NO SOUND,NO SOUND,1,3.446781158,0
11,4,62,Quiet,NA,NO SOUND,NO SOUND,1,3.392285109,0
11,4,63,Oral_nasal,breathing3.wav,BREATHING,BREATHING,1,5.469823122,3
11,4,64,Oral_nasal,chewing_gum3.wav,CHEWING GUM,CHEWING GUM,1,4.186840057,3
11,4,65,Oral_nasal,swallowing4.wav,SWALLOWING,SWALLOWING,1,5.008847952,2
11,4,66,Non_oral_nasal,cutting_food2.wav,CUTTING FOOD,CUTTING FOOD,1,5.461151838,1
11,4,67,White_noise,PinkNoise.wav,WHITE NOISE,WHITE NOISE,1,4.120666027,0
11,4,68,White_noise,PinkNoise.wav,WHITE NOISE,WHITE NOISE,1,3.108952761,0
11,4,69,Non_oral_nasal,cutting_food3.wav,CUTTING FOOD,CUTTING FOOD,1,3.973078728,0
11,4,70,Oral_nasal,chewing_gum1.wav,CHEWING GUM,CHEWING GUM,1,2.670730829,4
11,4,71,Oral_nasal,clearing_throat2.wav,CLEARING THROAT,CLEARING THROAT,1,3.477379084,1
11,4,72,Non_oral_nasal,flipping_paper4.wav,FLIPPING PAPER,FLIPPING PAPER,1,6.504305363,0
11,4,73,Non_oral_nasal,typing3.wav,TYPING,TYPING,1,4.941739798,0
11,4,74,White_noise,PinkNoise.wav,WHITE NOISE,WHITE NOISE,1,3.276512861,0
11,4,75,Non_oral_nasal,flipping_paper1.wav,FLIPPING PAPER,FLIPPING PAPER,1,3.275166988,0
11,4,76,Oral_nasal,chewing_gum2.wav,CHEWING GUM,CHEWING GUM,1,3.220849991,1
11,4,77,Quiet,NA,NO SOUND,NO SOUND,1,3.076250792,0
11,4,78,Oral_nasal,clearing_throat4.wav,CLEARING THROAT,CLEARING THROAT,1,4.51068902,2
11,4,79,Oral_nasal,clearing_throat1.wav,CLEARING THROAT,CLEARING THROAT,1,4.208484173,0
11,4,80,Non_oral_nasal,typing4.wav,TYPING,TYPING,1,7.002534151,1
