Sub,Block,Trial,SoundCategory,DistractorSound,SoundLabel,SoundID,SoundAccuracy,soundRT,AversiveRating
2,0,1,NA,PinkNoise.wav,WHITE NOISE,WHITE NOISE,1,4.656123877,0
2,0,2,NA,PinkNoise.wav,WHITE NOISE,WHITE NOISE,1,4.465613127,0
2,1,1,Oral_nasal,swallowing4.wav,SWALLOWING,SWALLOWING,1,9.827829123,3
2,1,2,Oral_nasal,breathing1.wav,BREATHING,BREATHING,1,6.155832767,3
2,1,3,Oral_nasal,clearing_throat2.wav,CLEARING THROAT,CLEARING THROAT,1,14.02581763,2
2,1,4,Non_oral_nasal,typing2.wav,TYPING,TYPING,1,5.044979095,1
2,1,5,Oral_nasal,breathing2.wav,BREATHING,BREATHING,1,4.623362064,5
2,1,6,Non_oral_nasal,dribbling_ball3.wav,DRIBBLING BALL,DRIBBLING BALL,1,5.206043959,1
2,1,7,Non_oral_nasal,dribbling_ball4.wav,DRIBBLING BALL,DRIBBLING BALL,1,3.370991945,0
2,1,8,Oral_nasal,chewing_gum3.wav,CHEWING GUM,CHEWING GUM,1,5.224142075,4
2,1,9,Oral_nasal,chewing_gum4.wav,CHEWING GUM,CHEWING GUM,1,4.988489866,5
2,1,10,Non_oral_nasal,flipping_paper1.wav,FLIPPING PAPER,FLIPPING PAPER,1,4.507026911,0
2,1,11,Non_oral_nasal,typing4.wav,TYPING,TYPING,1,6.685932159,0
2,1,12,Non_oral_nasal,cutting_food4.wav,CUTTING FOOD,TYPING,0,9.145396948,0
2,1,13,Oral_nasal,swallowing3.wav,SWALLOWING,SWALLOWING,1,5.775278091,2
2,1,14,Non_oral_nasal,cutting_food1.wav,CUTTING FOOD,CUTTING FOOD,1,3.471406937,0
2,1,15,White_noise,PinkNoise.wav,WHITE NOISE,WHITE NOISE,1,2.888653994,0
2,1,16,Non_oral_nasal,flipping_paper2.wav,FLIPPING PAPER,FLIPPING PAPER,1,3.005895853,0
2,1,17,Oral_nasal,clearing_throat3.wav,CLEARING THROAT,CLEARING THROAT,1,2.906998158,0
2,1,18,Non_oral_nasal,flipping_paper4.wav,FLIPPING PAPER,FLIPPING PAPER,1,2.902682781,1
2,1,19,Oral_nasal,chewing_gum1.wav,CHEWING GUM,CHEWING GUM,1,7.120657921,5
