Sub,Block,Trial,SoundCategory,DistractorSound,SoundLabel,SoundID,SoundAccuracy,soundRT,AversiveRating
18,0,1,NA,PinkNoise.wav,WHITE NOISE,WHITE NOISE,1,9.779551029,1
18,0,2,NA,PinkNoise.wav,WHITE NOISE,WHITE NOISE,1,4.350145102,1
18,1,1,White_noise,PinkNoise.wav,WHITE NOISE,WHITE NOISE,1,2.113781214,1
18,1,2,Oral_nasal,clearing_throat4.wav,CLEARING THROAT,CLEARING THROAT,1,3.369609118,1
18,1,3,Non_oral_nasal,flipping_paper3.wav,FLIPPING PAPER,FLIPPING PAPER,1,9.993634939,1
18,1,4,Non_oral_nasal,cutting_food4.wav,CUTTING FOOD,CUTTING FOOD,1,3.367665291,2
18,1,5,Non_oral_nasal,dribbling_ball3.wav,DRIBBLING BALL,DRIBBLING BALL,1,2.852689266,1
18,1,6,Non_oral_nasal,cutting_food2.wav,CUTTING FOOD,CUTTING FOOD,1,4.963284969,1
18,1,7,Oral_nasal,breathing3.wav,BREATHING,BREATHING,1,7.64960885,4
18,1,8,Quiet,NA,NO SOUND,NO SOUND,1,4.109690666,1
18,1,9,Quiet,NA,NO SOUND,NO SOUND,1,2.212638855,1
18,1,10,Oral_nasal,swallowing4.wav,SWALLOWING,SWALLOWING,1,3.425727844,3
18,1,11,Non_oral_nasal,typing1.wav,TYPING,TYPING,1,2.321884155,1
18,1,12,Oral_nasal,chewing_gum2.wav,CHEWING GUM,CHEWING GUM,1,7.02108407,2
18,1,13,Oral_nasal,clearing_throat3.wav,CLEARING THROAT,CLEARING THROAT,1,4.174555063,1
18,1,14,White_noise,PinkNoise.wav,WHITE NOISE,WHITE NOISE,1,1.914453983,1
18,1,15,Non_oral_nasal,typing4.wav,TYPING,TYPING,1,2.878824949,1
18,1,16,Non_oral_nasal,dribbling_ball1.wav,DRIBBLING BALL,DRIBBLING BALL,1,2.074149847,1
18,1,17,White_noise,PinkNoise.wav,WHITE NOISE,WHITE NOISE,1,2.416893959,1
18,1,18,Oral_nasal,breathing2.wav,BREATHING,BREATHING,1,2.510086775,4
18,1,19,Oral_nasal,breathing1.wav,BREATHING,BREATHING,1,3.675113916,3
18,1,20,Non_oral_nasal,cutting_food1.wav,CUTTING FOOD,CUTTING FOOD,1,2.296138048,2
18,2,21,Quiet,NA,NO SOUND,NO SOUND,1,2.401116848,1
18,2,22,Non_oral_nasal,flipping_paper1.wav,FLIPPING PAPER,FLIPPING PAPER,1,4.964957952,1
18,2,23,Oral_nasal,clearing_throat1.wav,CLEARING THROAT,CLEARING THROAT,1,4.20318532,1
18,2,24,Non_oral_nasal,typing2.wav,TYPING,TYPING,1,2.226459026,1
18,2,25,Non_oral_nasal,dribbling_ball2.wav,DRIBBLING BALL,DRIBBLING BALL,1,2.373983383,1
18,2,26,Non_oral_nasal,flipping_paper2.wav,FLIPPING PAPER,FLIPPING PAPER,1,2.714235067,1
18,2,27,Non_oral_nasal,typing3.wav,TYPING,TYPING,1,2.455861092,1
18,2,28,Oral_nasal,swallowing1.wav,SWALLOWING,SWALLOWING,1,3.370096684,3
18,2,29,Oral_nasal,swallowing2.wav,SWALLOWING,SWALLOWING,1,2.264497757,3
18,2,30,Oral_nasal,chewing_gum1.wav,CHEWING GUM,CHEWING GUM,1,3.512463093,3
18,2,31,Non_oral_nasal,flipping_paper4.wav,FLIPPING PAPER,FLIPPING PAPER,1,1.921990871,1
18,2,32,Oral_nasal,clearing_throat2.wav,CLEARING THROAT,CLEARING THROAT,1,4.019603968,1
18,2,33,Oral_nasal,breathing4.wav,BREATHING,BREATHING,1,2.973634958,2
18,2,34,Non_oral_nasal,cutting_food3.wav,CUTTING FOOD,CUTTING FOOD,1,3.258096933,1
18,2,35,Non_oral_nasal,dribbling_ball4.wav,DRIBBLING BALL,DRIBBLING BALL,1,2.396530867,1
18,2,36,Quiet,NA,NO SOUND,NO SOUND,1,3.819692135,1
18,2,37,Oral_nasal,chewing_gum3.wav,CHEWING GUM,CHEWING GUM,1,3.528790951,2
18,2,38,Oral_nasal,chewing_gum4.wav,CHEWING GUM,CHEWING GUM,1,3.64198184,2
18,2,39,White_noise,PinkNoise.wav,WHITE NOISE,WHITE NOISE,1,2.67367506,1
18,2,40,Oral_nasal,swallowing3.wav,SWALLOWING,SWALLOWING,1,4.569521904,3
18,3,41,White_noise,PinkNoise.wav,WHITE NOISE,WHITE NOISE,1,2.76351428,1
18,3,42,Oral_nasal,chewing_gum4.wav,CHEWING GUM,CHEWING GUM,1,2.163609028,2
18,3,43,Quiet,NA,NO SOUND,NO SOUND,1,1.766630173,1
18,3,44,Non_oral_nasal,dribbling_ball1.wav,DRIBBLING BALL,DRIBBLING BALL,1,2.018570185,1
18,3,45,Non_oral_nasal,cutting_food2.wav,CUTTING FOOD,CUTTING FOOD,1,1.969774961,1
18,3,46,Non_oral_nasal,dribbling_ball3.wav,DRIBBLING BALL,DRIBBLING BALL,1,2.123941898,1
18,3,47,Non_oral_nasal,typing4.wav,TYPING,TYPING,1,2.428535938,1
18,3,48,Non_oral_nasal,typing3.wav,TYPING,TYPING,1,1.815917969,1
