Sub,Block,Trial,SoundCategory,DistractorSound,SoundLabel,SoundID,SoundAccuracy,soundRT,AversiveRating
1,0,1,NA,PinkNoise.wav,WHITE NOISE,WHITE NOISE,1,5.781987906,0
1,0,2,NA,PinkNoise.wav,WHITE NOISE,WHITE NOISE,1,4.055153131,0
1,1,1,Non_oral_nasal,flipping_paper3.wav,FLIPPING PAPER,FLIPPING PAPER,1,6.362451792,0
1,1,2,Quiet,NA,NO SOUND,NO SOUND,1,2.693783998,0
1,1,3,Non_oral_nasal,typing4.wav,TYPING,TYPING,1,3.967827082,0
1,1,4,White_noise,PinkNoise.wav,WHITE NOISE,WHITE NOISE,1,3.159249783,0
1,1,5,Non_oral_nasal,cutting_food2.wav,CUTTING FOOD,CUTTING FOOD,1,3.225261688,0
1,1,6,White_noise,PinkNoise.wav,WHITE NOISE,WHITE NOISE,1,3.354961872,0
1,1,7,Non_oral_nasal,dribbling_ball3.wav,DRIBBLING BALL,DRIBBLING BALL,1,3.911591768,0
1,1,8,Non_oral_nasal,dribbling_ball1.wav,DRIBBLING BALL,DRIBBLING BALL,1,2.438940048,0
1,1,9,Quiet,NA,NO SOUND,NO SOUND,1,2.105028868,0
1,1,10,Non_oral_nasal,flipping_paper1.wav,FLIPPING PAPER,FLIPPING PAPER,1,2.67248106,0
1,1,11,Oral_nasal,breathing2.wav,BREATHING,BREATHING,1,2.841907024,3
1,1,12,Oral_nasal,clearing_throat2.wav,CLEARING THROAT,CLEARING THROAT,1,2.577339172,2
1,1,13,Oral_nasal,clearing_throat1.wav,CLEARING THROAT,CLEARING THROAT,1,3.604296923,1
1,1,14,Oral_nasal,swallowing1.wav,SWALLOWING,SWALLOWING,1,2.779732943,4
1,1,15,Oral_nasal,chewing_gum4.wav,CHEWING GUM,CHEWING GUM,1,4.437951088,5
1,1,16,White_noise,PinkNoise.wav,WHITE NOISE,WHITE NOISE,1,2.990557909,0
1,1,17,Non_oral_nasal,cutting_food1.wav,CUTTING FOOD,CUTTING FOOD,1,2.644882202,1
1,1,18,Oral_nasal,swallowing2.wav,SWALLOWING,SWALLOWING,1,4.123641729,4
1,1,19,Oral_nasal,chewing_gum3.wav,CHEWING GUM,CHEWING GUM,1,3.195756197,3
1,1,20,Non_oral_nasal,cutting_food3.wav,CUTTING FOOD,CUTTING FOOD,1,2.089088917,0
1,2,21,Non_oral_nasal,dribbling_ball4.wav,DRIBBLING BALL,DRIBBLING BALL,1,1.959082127,0
1,2,22,Non_oral_nasal,typing1.wav,TYPING,TYPING,1,2.909896851,0
1,2,23,Oral_nasal,clearing_throat4.wav,CLEARING THROAT,CLEARING THROAT,1,3.288397074,3
1,2,24,Oral_nasal,chewing_gum1.wav,CHEWING GUM,CHEWING GUM,1,2.273309946,4
1,2,25,Oral_nasal,clearing_throat3.wav,CLEARING THROAT,CLEARING THROAT,1,3.526472092,1
1,2,26,Oral_nasal,breathing1.wav,BREATHING,BREATHING,1,2.575092077,3
1,2,27,Non_oral_nasal,cutting_food4.wav,CUTTING FOOD,CUTTING FOOD,1,3.089309931,0
1,2,28,Non_oral_nasal,flipping_paper2.wav,FLIPPING PAPER,FLIPPING PAPER,1,2.138916731,0
1,2,29,White_noise,PinkNoise.wav,WHITE NOISE,WHITE NOISE,1,2.026087999,0
1,2,30,Quiet,NA,NO SOUND,NO SOUND,1,2.493004084,0
1,2,31,Oral_nasal,swallowing3.wav,SWALLOWING,SWALLOWING,1,2.438800812,3
1,2,32,Oral_nasal,swallowing4.wav,SWALLOWING,SWALLOWING,1,2.239344835,2
1,2,33,Quiet,NA,NO SOUND,NO SOUND,1,2.078155756,0
1,2,34,Non_oral_nasal,flipping_paper4.wav,FLIPPING PAPER,FLIPPING PAPER,1,2.09998107,0
1,2,35,Oral_nasal,breathing3.wav,BREATHING,BREATHING,1,3.104429007,5
1,2,36,Non_oral_nasal,dribbling_ball2.wav,DRIBBLING BALL,DRIBBLING BALL,1,2.171257257,0
1,2,37,Non_oral_nasal,typing2.wav,TYPING,TYPING,1,2.354232788,0
1,2,38,Oral_nasal,chewing_gum2.wav,CHEWING GUM,CHEWING GUM,1,2.808071852,0
1,2,39,Non_oral_nasal,typing3.wav,TYPING,TYPING,1,2.307278872,0
1,2,40,Oral_nasal,breathing4.wav,BREATHING,BREATHING,1,2.16666317,5
1,3,41,Oral_nasal,chewing_gum1.wav,CHEWING GUM,CHEWING GUM,1,2.571864843,4
1,3,42,Non_oral_nasal,cutting_food4.wav,CUTTING FOOD,CUTTING FOOD,1,3.160379171,0
1,3,43,Non_oral_nasal,flipping_paper1.wav,FLIPPING PAPER,FLIPPING PAPER,1,2.639034033,0
1,3,44,Oral_nasal,swallowing2.wav,SWALLOWING,SWALLOWING,1,2.220657349,1
1,3,45,Non_oral_nasal,typing2.wav,TYPING,TYPING,1,2.019938707,0
1,3,46,Oral_nasal,swallowing1.wav,SWALLOWING,SWALLOWING,1,2.638979912,2
1,3,47,Oral_nasal,breathing3.wav,BREATHING,BREATHING,1,2.596669912,2
1,3,48,Quiet,NA,NO SOUND,NO SOUND,1,1.705075979,0
1,3,49,Oral_nasal,clearing_throat1.wav,CLEARING THROAT,CLEARING THROAT,1,3.105837107,2
1,3,50,Oral_nasal,chewing_gum2.wav,CHEWING GUM,CHEWING GUM,1,3.777698994,1
1,3,51,Non_oral_nasal,flipping_paper3.wav,FLIPPING PAPER,FLIPPING PAPER,1,3.22429204,0
1,3,52,Oral_nasal,clearing_throat2.wav,CLEARING THROAT,CLEARING THROAT,1,3.689682961,0
1,3,53,White_noise,PinkNoise.wav,WHITE NOISE,WHITE NOISE,1,5.895078897,0
1,3,54,Oral_nasal,chewing_gum3.wav,CHEWING GUM,CHEWING GUM,1,4.089857101,0
1,3,55,Oral_nasal,swallowing4.wav,SWALLOWING,SWALLOWING,1,2.95721817,2
1,3,56,Non_oral_nasal,typing3.wav,TYPING,TYPING,1,2.679219961,0
1,3,57,Non_oral_nasal,typing4.wav,TYPING,TYPING,1,2.504565954,0
1,3,58,Oral_nasal,chewing_gum4.wav,CHEWING GUM,CHEWING GUM,1,2.641515017,2
1,3,59,Quiet,NA,NO SOUND,NO SOUND,1,1.741569996,0
1,3,60,Non_oral_nasal,flipping_paper2.wav,FLIPPING PAPER,FLIPPING PAPER,1,2.443212032,0
1,4,61,Non_oral_nasal,dribbling_ball1.wav,DRIBBLING BALL,DRIBBLING BALL,1,2.127352953,0
1,4,62,Non_oral_nasal,cutting_food1.wav,CUTTING FOOD,CUTTING FOOD,1,2.190280199,0
1,4,63,White_noise,PinkNoise.wav,WHITE NOISE,WHITE NOISE,1,2.258507967,1
1,4,64,White_noise,PinkNoise.wav,WHITE NOISE,WHITE NOISE,1,2.156527996,1
1,4,65,Non_oral_nasal,dribbling_ball3.wav,DRIBBLING BALL,DRIBBLING BALL,1,2.304783106,0
1,4,66,Non_oral_nasal,flipping_paper4.wav,FLIPPING PAPER,FLIPPING PAPER,1,3.236277342,0
1,4,67,Oral_nasal,clearing_throat3.wav,CLEARING THROAT,CLEARING THROAT,1,3.35566473,0
1,4,68,Non_oral_nasal,dribbling_ball2.wav,DRIBBLING BALL,DRIBBLING BALL,1,2.391254902,0
1,4,69,Oral_nasal,breathing2.wav,BREATHING,BREATHING,1,2.709753036,5
1,4,70,Quiet,NA,NO SOUND,NO SOUND,1,1.824418068,0
1,4,71,Non_oral_nasal,dribbling_ball4.wav,DRIBBLING BALL,DRIBBLING BALL,1,3.844669819,0
1,4,72,Non_oral_nasal,cutting_food3.wav,CUTTING FOOD,CUTTING FOOD,1,2.513025045,0
1,4,73,Non_oral_nasal,cutting_food2.wav,CUTTING FOOD,CUTTING FOOD,1,2.221636772,0
1,4,74,Oral_nasal,breathing4.wav,BREATHING,BREATHING,1,2.240147829,5
1,4,75,Non_oral_nasal,typing1.wav,TYPING,TYPING,1,2.81675005,0
1,4,76,Quiet,NA,NO SOUND,NO SOUND,1,1.724044085,0
1,4,77,Oral_nasal,clearing_throat4.wav,CLEARING THROAT,CLEARING THROAT,1,3.314039946,2
1,4,78,Oral_nasal,breathing1.wav,BREATHING,BREATHING,1,2.673022985,5
1,4,79,White_noise,PinkNoise.wav,WHITE NOISE,WHITE NOISE,1,2.05756402,0
1,4,80,Oral_nasal,swallowing3.wav,SWALLOWING,SWALLOWING,1,1.804278135,4
