Sub,Block,Trial,SoundCategory,DistractorSound,SoundLabel,SoundID,SoundAccuracy,soundRT,AversiveRating
6,2,27,Oral_nasal,chewing_gum1.wav,CHEWING GUM,CHEWING GUM,1,3.635726929,4
6,2,28,Oral_nasal,clearing_throat1.wav,CLEARING THROAT,CLEARING THROAT,1,2.76262784,3
6,2,29,Non_oral_nasal,dribbling_ball4.wav,DRIBBLING BALL,DRIBBLING BALL,1,2.343516111,1
6,2,30,Non_oral_nasal,typing3.wav,TYPING,TYPING,1,3.145902157,3
6,2,31,Non_oral_nasal,dribbling_ball3.wav,DRIBBLING BALL,DRIBBLING BALL,1,2.741497755,1
6,2,32,Quiet,NA,NO SOUND,NO SOUND,1,1.910378933,0
6,2,33,Oral_nasal,swallowing2.wav,SWALLOWING,SWALLOWING,1,2.888740301,3
6,2,34,Non_oral_nasal,cutting_food1.wav,CUTTING FOOD,CUTTING FOOD,1,2.107401848,4
6,2,35,Non_oral_nasal,cutting_food4.wav,CUTTING FOOD,FLIPPING PAPER,0,7.112422228,2
6,2,36,Non_oral_nasal,typing1.wav,TYPING,TYPING,1,2.683288097,4
6,2,37,Quiet,NA,NO SOUND,NO SOUND,1,2.075274944,0
6,2,38,Quiet,NA,NO SOUND,NO SOUND,1,3.370862961,0
6,2,39,Non_oral_nasal,flipping_paper3.wav,FLIPPING PAPER,FLIPPING PAPER,1,3.540377855,2
6,2,40,Oral_nasal,clearing_throat2.wav,CLEARING THROAT,CLEARING THROAT,1,3.857558012,3
6,3,41,Quiet,NA,NO SOUND,NO SOUND,1,2.292313814,0
6,3,42,Oral_nasal,clearing_throat4.wav,CLEARING THROAT,CLEARING THROAT,1,4.127175093,3
6,3,43,Non_oral_nasal,dribbling_ball2.wav,DRIBBLING BALL,DRIBBLING BALL,1,3.271181107,2
6,3,44,White_noise,PinkNoise.wav,WHITE NOISE,WHITE NOISE,1,1.906154156,1
6,3,45,Oral_nasal,clearing_throat1.wav,CLEARING THROAT,CLEARING THROAT,1,2.629117012,3
6,3,46,White_noise,PinkNoise.wav,WHITE NOISE,WHITE NOISE,1,2.605825186,1
6,3,47,Non_oral_nasal,dribbling_ball3.wav,DRIBBLING BALL,DRIBBLING BALL,1,2.462318897,2
6,3,48,White_noise,PinkNoise.wav,WHITE NOISE,WHITE NOISE,1,4.04588604,1
6,3,49,Non_oral_nasal,cutting_food1.wav,CUTTING FOOD,CUTTING FOOD,1,4.077461004,4
6,3,50,Oral_nasal,breathing4.wav,BREATHING,BREATHING,1,2.669155121,4
6,3,51,Oral_nasal,swallowing3.wav,SWALLOWING,SWALLOWING,1,2.653497934,3
6,3,52,Oral_nasal,chewing_gum4.wav,CHEWING GUM,CHEWING GUM,1,3.110541821,5
6,3,53,Quiet,NA,NO SOUND,NO SOUND,1,2.290783882,1
6,3,54,Oral_nasal,swallowing4.wav,SWALLOWING,SWALLOWING,1,4.229564905,3
6,3,55,Oral_nasal,breathing1.wav,BREATHING,BREATHING,1,2.062062979,4
6,3,56,Oral_nasal,chewing_gum2.wav,CHEWING GUM,CHEWING GUM,1,3.33878994,5
6,3,57,Oral_nasal,breathing3.wav,BREATHING,BREATHING,1,2.538917065,4
6,3,58,Non_oral_nasal,flipping_paper3.wav,FLIPPING PAPER,FLIPPING PAPER,1,4.228099823,2
6,3,59,Non_oral_nasal,flipping_paper1.wav,FLIPPING PAPER,FLIPPING PAPER,1,2.753820896,2
6,3,60,Non_oral_nasal,typing4.wav,TYPING,TYPING,1,4.669713974,3
6,4,61,Oral_nasal,chewing_gum3.wav,CHEWING GUM,CHEWING GUM,1,2.146764755,4
6,4,62,Non_oral_nasal,cutting_food2.wav,CUTTING FOOD,CUTTING FOOD,1,2.008451939,4
6,4,63,Non_oral_nasal,dribbling_ball1.wav,DRIBBLING BALL,DRIBBLING BALL,1,3.143527985,3
6,4,64,Non_oral_nasal,flipping_paper2.wav,FLIPPING PAPER,FLIPPING PAPER,1,3.962188005,2
6,4,65,Non_oral_nasal,typing2.wav,TYPING,TYPING,1,3.9617939,3
6,4,66,White_noise,PinkNoise.wav,WHITE NOISE,WHITE NOISE,1,2.45773387,1
6,4,67,Non_oral_nasal,typing1.wav,TYPING,TYPING,1,2.870019913,3
6,4,68,Non_oral_nasal,typing3.wav,TYPING,TYPING,1,4.005696058,4
6,4,69,Non_oral_nasal,flipping_paper4.wav,FLIPPING PAPER,FLIPPING PAPER,1,3.336349964,2
6,4,70,Non_oral_nasal,cutting_food3.wav,CUTTING FOOD,CUTTING FOOD,1,2.705134869,3
6,4,71,Quiet,NA,NO SOUND,NO SOUND,1,1.655092239,0
6,4,72,Oral_nasal,breathing2.wav,BREATHING,BREATHING,1,2.23752594,5
6,4,73,Oral_nasal,chewing_gum1.wav,CHEWING GUM,CHEWING GUM,1,1.837369919,5
6,4,74,Non_oral_nasal,cutting_food4.wav,CUTTING FOOD,CUTTING FOOD,1,4.073903084,1
6,4,75,Oral_nasal,swallowing2.wav,SWALLOWING,SWALLOWING,1,2.340792179,4
6,4,76,Non_oral_nasal,dribbling_ball4.wav,DRIBBLING BALL,DRIBBLING BALL,1,2.510648966,2
6,4,77,Oral_nasal,swallowing1.wav,SWALLOWING,SWALLOWING,1,2.436980963,3
6,4,78,Oral_nasal,clearing_throat3.wav,CLEARING THROAT,CLEARING THROAT,1,3.404367924,3
6,4,79,Quiet,NA,NO SOUND,NO SOUND,1,3.672226906,0
6,4,80,Oral_nasal,clearing_throat2.wav,CLEARING THROAT,CLEARING THROAT,1,2.127972126,3
