Sub,Block,Trial,SoundCategory,DistractorSound,SoundLabel,SoundID,SoundAccuracy,soundRT,AversiveRating
16,2,23,Non_oral_nasal,dribbling_ball4.wav,DRIBBLING BALL,DRIBBLING BALL,1,4.866955996,1
16,2,24,Non_oral_nasal,typing1.wav,TYPING,TYPING,1,3.389853954,2
16,2,25,Non_oral_nasal,flipping_paper2.wav,FLIPPING PAPER,FLIPPING PAPER,1,4.015423059,2
16,2,26,Oral_nasal,breathing1.wav,BREATHING,BREATHING,1,2.562195063,5
16,2,27,Non_oral_nasal,cutting_food1.wav,CUTTING FOOD,CUTTING FOOD,1,4.919861078,1
16,2,28,Quiet,NA,NO SOUND,NO SOUND,1,1.610034943,0
16,2,29,Oral_nasal,chewing_gum4.wav,CHEWING GUM,CHEWING GUM,1,1.967479944,5
16,2,30,Oral_nasal,clearing_throat2.wav,CLEARING THROAT,CLEARING THROAT,1,2.814511061,4
16,2,31,Quiet,NA,NO SOUND,NO SOUND,1,2.661470175,0
16,2,32,Oral_nasal,clearing_throat1.wav,CLEARING THROAT,CLEARING THROAT,1,4.214560986,4
16,2,33,Oral_nasal,breathing2.wav,BREATHING,BREATHING,1,3.475990057,5
16,2,34,Non_oral_nasal,dribbling_ball3.wav,DRIBBLING BALL,DRIBBLING BALL,1,3.0046978,1
16,2,35,Non_oral_nasal,dribbling_ball2.wav,DRIBBLING BALL,DRIBBLING BALL,1,3.367934942,0
16,2,36,Oral_nasal,breathing4.wav,BREATHING,BREATHING,1,3.010626078,3
16,2,37,Quiet,NA,NO SOUND,NO SOUND,1,3.554644823,0
16,2,38,Non_oral_nasal,cutting_food3.wav,CUTTING FOOD,NO SOUND,0,1.851322889,0
16,2,39,White_noise,PinkNoise.wav,WHITE NOISE,WHITE NOISE,1,3.311160088,3
16,2,40,Oral_nasal,clearing_throat3.wav,CLEARING THROAT,CLEARING THROAT,1,4.522342205,4
16,3,41,Non_oral_nasal,dribbling_ball1.wav,DRIBBLING BALL,DRIBBLING BALL,1,4.261132002,1
16,3,42,Quiet,NA,NO SOUND,NO SOUND,1,1.682055235,0
16,3,43,Oral_nasal,chewing_gum4.wav,CHEWING GUM,CHEWING GUM,1,2.907555819,5
16,3,44,Quiet,NA,NO SOUND,NO SOUND,1,1.413393974,0
16,3,45,Oral_nasal,breathing1.wav,BREATHING,BREATHING,1,3.984464884,3
16,3,46,Quiet,NA,NO SOUND,NO SOUND,1,2.609215975,0
16,3,47,Oral_nasal,breathing2.wav,BREATHING,BREATHING,1,3.563683987,4
16,3,48,Oral_nasal,breathing3.wav,BREATHING,BREATHING,1,2.685995102,3
16,3,49,Oral_nasal,breathing4.wav,BREATHING,BREATHING,1,1.955576897,4
16,3,50,Non_oral_nasal,cutting_food1.wav,CUTTING FOOD,CUTTING FOOD,1,2.664269924,1
16,3,51,Non_oral_nasal,typing4.wav,TYPING,TYPING,1,2.593291998,2
16,3,52,Quiet,NA,NO SOUND,NO SOUND,1,1.652741194,0
16,3,53,Non_oral_nasal,dribbling_ball3.wav,DRIBBLING BALL,DRIBBLING BALL,1,2.267192125,1
16,3,54,White_noise,PinkNoise.wav,WHITE NOISE,WHITE NOISE,1,4.045372963,2
16,3,55,Non_oral_nasal,flipping_paper1.wav,FLIPPING PAPER,FLIPPING PAPER,1,3.666290998,1
16,3,56,Non_oral_nasal,dribbling_ball4.wav,DRIBBLING BALL,DRIBBLING BALL,1,2.710774899,2
16,3,57,Non_oral_nasal,dribbling_ball2.wav,DRIBBLING BALL,DRIBBLING BALL,1,1.958482027,1
16,3,58,Oral_nasal,swallowing3.wav,SWALLOWING,SWALLOWING,1,2.774232149,5
16,3,59,Non_oral_nasal,typing1.wav,TYPING,TYPING,1,2.960016966,2
16,3,60,White_noise,PinkNoise.wav,WHITE NOISE,WHITE NOISE,1,2.157099962,3
16,4,61,Oral_nasal,clearing_throat4.wav,CLEARING THROAT,CLEARING THROAT,1,3.016015291,3
16,4,62,Oral_nasal,chewing_gum3.wav,CHEWING GUM,CHEWING GUM,1,2.912499189,4
16,4,63,White_noise,PinkNoise.wav,WHITE NOISE,WHITE NOISE,1,2.760740042,3
16,4,64,Non_oral_nasal,cutting_food4.wav,CUTTING FOOD,CUTTING FOOD,1,2.314917088,1
16,4,65,Oral_nasal,chewing_gum2.wav,CHEWING GUM,CHEWING GUM,1,2.758882761,2
16,4,66,Oral_nasal,clearing_throat3.wav,CLEARING THROAT,CLEARING THROAT,1,2.865713835,4
16,4,67,Non_oral_nasal,flipping_paper4.wav,FLIPPING PAPER,FLIPPING PAPER,1,2.460174799,0
16,4,68,Non_oral_nasal,flipping_paper2.wav,FLIPPING PAPER,FLIPPING PAPER,1,2.364710808,0
16,4,69,Non_oral_nasal,typing3.wav,TYPING,TYPING,1,5.303594828,1
16,4,70,White_noise,PinkNoise.wav,WHITE NOISE,WHITE NOISE,1,2.018403769,4
16,4,71,Non_oral_nasal,typing2.wav,TYPING,TYPING,1,2.565367699,2
16,4,72,Oral_nasal,swallowing1.wav,SWALLOWING,SWALLOWING,1,2.704054117,5
16,4,73,Oral_nasal,clearing_throat1.wav,CLEARING THROAT,CLEARING THROAT,1,2.967109919,4
16,4,74,Oral_nasal,clearing_throat2.wav,CLEARING THROAT,CLEARING THROAT,1,3.084404945,3
16,4,75,Non_oral_nasal,cutting_food3.wav,CUTTING FOOD,CUTTING FOOD,1,2.118458033,1
16,4,76,Non_oral_nasal,cutting_food2.wav,CUTTING FOOD,CUTTING FOOD,1,2.063899994,0
16,4,77,Oral_nasal,swallowing4.wav,SWALLOWING,SWALLOWING,1,2.966192245,5
16,4,78,Oral_nasal,swallowing2.wav,SWALLOWING,CHEWING GUM,0,2.402660131,5
16,4,79,Non_oral_nasal,flipping_paper3.wav,FLIPPING PAPER,FLIPPING PAPER,1,2.601694822,0
16,4,80,Oral_nasal,chewing_gum1.wav,CHEWING GUM,CHEWING GUM,1,2.663336039,5
