Sub,Block,Trial,SoundCategory,DistractorSound,SoundLabel,SoundID,SoundAccuracy,soundRT,AversiveRating
20,4,68,Oral_nasal,clearing_throat1.wav,CLEARING THROAT,CLEARING THROAT,1,3.86374402,2
20,4,69,White_noise,PinkNoise.wav,WHITE NOISE,WHITE NOISE,1,2.223417997,5
20,4,70,Non_oral_nasal,dribbling_ball4.wav,DRIBBLING BALL,DRIBBLING BALL,1,2.457075834,4
20,4,71,Non_oral_nasal,cutting_food2.wav,CUTTING FOOD,CUTTING FOOD,1,2.692644835,1
20,4,72,Non_oral_nasal,typing1.wav,TYPING,TYPING,1,3.766882896,0
20,4,73,White_noise,PinkNoise.wav,WHITE NOISE,WHITE NOISE,1,2.007635117,5
20,4,74,Oral_nasal,swallowing2.wav,SWALLOWING,SWALLOWING,1,1.857753038,5
20,4,75,Non_oral_nasal,flipping_paper3.wav,FLIPPING PAPER,FLIPPING PAPER,1,6.010798931,2
20,4,76,Non_oral_nasal,flipping_paper2.wav,FLIPPING PAPER,FLIPPING PAPER,1,4.657792091,5
20,4,77,Non_oral_nasal,dribbling_ball1.wav,DRIBBLING BALL,DRIBBLING BALL,1,4.308325768,3
20,4,78,Oral_nasal,chewing_gum3.wav,CHEWING GUM,CHEWING GUM,1,5.055174828,4
20,4,79,Oral_nasal,swallowing3.wav,SWALLOWING,SWALLOWING,1,3.724764109,4
20,4,80,Quiet,NA,NO SOUND,NO SOUND,1,2.713368177,4
