Sub,Block,Trial,SoundCategory,DistractorSound,SoundLabel,SoundID,SoundAccuracy,soundRT,AversiveRating
21,3,57,Non_oral_nasal,dribbling_ball4.wav,DRIBBLING BALL,DRIBBLING BALL,1,2.106636047,0
21,3,58,Oral_nasal,chewing_gum3.wav,CHEWING GUM,CHEWING GUM,1,2.441654205,0
21,3,59,White_noise,PinkNoise.wav,WHITE NOISE,WHITE NOISE,1,5.228098869,0
21,3,60,Non_oral_nasal,typing3.wav,TYPING,TYPING,1,2.990080118,0
21,4,61,Non_oral_nasal,typing4.wav,TYPING,TYPING,1,2.688307047,0
21,4,62,Non_oral_nasal,cutting_food4.wav,CUTTING FOOD,CUTTING FOOD,1,2.506675243,0
21,4,63,Non_oral_nasal,flipping_paper3.wav,FLIPPING PAPER,FLIPPING PAPER,1,2.291198969,0
21,4,64,Oral_nasal,breathing1.wav,BREATHING,BREATHING,1,3.022898912,0
21,4,65,Non_oral_nasal,flipping_paper4.wav,FLIPPING PAPER,FLIPPING PAPER,1,3.35494709,0
21,4,66,White_noise,PinkNoise.wav,WHITE NOISE,WHITE NOISE,1,3.297230959,0
21,4,67,Non_oral_nasal,cutting_food3.wav,CUTTING FOOD,CUTTING FOOD,1,3.262959957,0
21,4,68,Quiet,NA,NO SOUND,NO SOUND,1,3.376173973,0
21,4,69,Oral_nasal,swallowing3.wav,SWALLOWING,SWALLOWING,1,2.741314173,0
21,4,70,Quiet,NA,NO SOUND,NO SOUND,1,2.578074217,0
21,4,71,Oral_nasal,clearing_throat4.wav,CLEARING THROAT,CLEARING THROAT,1,2.994588137,0
21,4,72,Oral_nasal,chewing_gum4.wav,CHEWING GUM,CHEWING GUM,1,4.022942066,0
21,4,73,Oral_nasal,breathing3.wav,BREATHING,BREATHING,1,3.640403986,0
21,4,74,Oral_nasal,breathing4.wav,BREATHING,BREATHING,1,2.020334005,0
21,4,75,Non_oral_nasal,flipping_paper2.wav,FLIPPING PAPER,FLIPPING PAPER,1,3.574604988,0
21,4,76,Non_oral_nasal,typing1.wav,TYPING,TYPING,1,2.950515032,0
21,4,77,Oral_nasal,clearing_throat2.wav,CLEARING THROAT,CLEARING THROAT,1,3.159091949,0
21,4,78,Non_oral_nasal,typing2.wav,TYPING,TYPING,1,3.089719057,0
21,4,79,Oral_nasal,clearing_throat3.wav,CLEARING THROAT,CLEARING THROAT,1,3.156622171,0
21,4,80,Non_oral_nasal,cutting_food2.wav,CUTTING FOOD,CUTTING FOOD,1,2.253177881,0
