Sub,Block,Trial,SoundCategory,DistractorSound,SoundLabel,SoundID,SoundAccuracy,soundRT,AversiveRating
7,3,44,White_noise,PinkNoise.wav,WHITE NOISE,WHITE NOISE,1,1.80574584,1
7,3,45,Non_oral_nasal,dribbling_ball2.wav,DRIBBLING BALL,DRIBBLING BALL,1,4.144664049,1
7,3,46,Non_oral_nasal,cutting_food3.wav,CUTTING FOOD,CUTTING FOOD,1,3.17572999,1
7,3,47,Non_oral_nasal,flipping_paper4.wav,FLIPPING PAPER,FLIPPING PAPER,1,2.206368923,0
7,3,48,Oral_nasal,swallowing2.wav,SWALLOWING,SWALLOWING,1,3.521544933,5
7,3,49,Oral_nasal,chewing_gum3.wav,CHEWING GUM,CHEWING GUM,1,3.62213707,5
7,3,50,White_noise,PinkNoise.wav,WHITE NOISE,WHITE NOISE,1,1.640207291,1
7,3,51,Non_oral_nasal,cutting_food1.wav,CUTTING FOOD,CUTTING FOOD,1,3.057380915,1
7,3,52,Quiet,NA,NO SOUND,NO SOUND,1,3.294700146,0
7,3,53,Oral_nasal,clearing_throat1.wav,CLEARING THROAT,CLEARING THROAT,1,4.346419096,1
7,3,54,Oral_nasal,clearing_throat3.wav,CLEARING THROAT,CLEARING THROAT,1,2.738788843,0
7,3,55,Non_oral_nasal,cutting_food4.wav,CUTTING FOOD,CUTTING FOOD,1,2.705653191,1
7,3,56,Non_oral_nasal,typing3.wav,TYPING,TYPING,1,3.511116982,1
7,3,57,Non_oral_nasal,dribbling_ball3.wav,DRIBBLING BALL,DRIBBLING BALL,1,3.252032042,1
7,3,58,Non_oral_nasal,flipping_paper3.wav,FLIPPING PAPER,FLIPPING PAPER,1,2.147532701,1
7,3,59,Oral_nasal,clearing_throat4.wav,CLEARING THROAT,CLEARING THROAT,1,2.338633299,2
7,3,60,Oral_nasal,chewing_gum1.wav,CHEWING GUM,CHEWING GUM,1,2.220582008,5
7,4,61,Non_oral_nasal,cutting_food2.wav,CUTTING FOOD,CUTTING FOOD,1,2.30830884,2
7,4,62,Non_oral_nasal,typing4.wav,TYPING,TYPING,1,1.729492903,0
7,4,63,Oral_nasal,breathing1.wav,BREATHING,BREATHING,1,2.690122128,4
7,4,64,Oral_nasal,breathing3.wav,BREATHING,BREATHING,1,3.089198112,5
7,4,65,Non_oral_nasal,flipping_paper2.wav,FLIPPING PAPER,FLIPPING PAPER,1,1.872247934,1
7,4,66,Oral_nasal,swallowing4.wav,SWALLOWING,SWALLOWING,1,1.788970232,5
7,4,67,Oral_nasal,chewing_gum2.wav,CHEWING GUM,CHEWING GUM,1,6.005896807,3
7,4,68,Quiet,NA,NO SOUND,NO SOUND,1,2.671012878,0
7,4,69,White_noise,PinkNoise.wav,WHITE NOISE,WHITE NOISE,1,3.603922844,1
7,4,70,Oral_nasal,breathing2.wav,BREATHING,BREATHING,1,4.654512167,4
7,4,71,Non_oral_nasal,typing1.wav,TYPING,TYPING,1,5.370426178,0
7,4,72,Non_oral_nasal,flipping_paper1.wav,FLIPPING PAPER,FLIPPING PAPER,1,4.537999153,1
7,4,73,Non_oral_nasal,dribbling_ball4.wav,DRIBBLING BALL,DRIBBLING BALL,1,2.074388027,1
7,4,74,Quiet,NA,NO SOUND,NO SOUND,1,2.214130878,0
7,4,75,Non_oral_nasal,dribbling_ball1.wav,DRIBBLING BALL,DRIBBLING BALL,1,3.054584026,1
7,4,76,Oral_nasal,clearing_throat2.wav,CLEARING THROAT,CLEARING THROAT,1,2.624621153,1
7,4,77,Quiet,NA,NO SOUND,NO SOUND,1,2.716550112,1
7,4,78,Oral_nasal,swallowing1.wav,SWALLOWING,SWALLOWING,1,2.970046997,5
7,4,79,Oral_nasal,breathing4.wav,BREATHING,BREATHING,1,2.917986155,5
7,4,80,Oral_nasal,swallowing3.wav,SWALLOWING,SWALLOWING,1,3.218745232,5
