Sub,Block,Trial,SoundCategory,DistractorSound,SoundLabel,SoundID,SoundAccuracy,soundRT,AversiveRating
17,0,1,NA,PinkNoise.wav,WHITE NOISE,WHITE NOISE,1,12.83904362,1
17,0,2,NA,PinkNoise.wav,WHITE NOISE,WHITE NOISE,1,4.062505007,1
17,1,1,Non_oral_nasal,flipping_paper2.wav,FLIPPING PAPER,FLIPPING PAPER,1,4.802667856,0
17,1,2,Oral_nasal,chewing_gum3.wav,CHEWING GUM,CHEWING GUM,1,3.671211958,4
17,1,3,Oral_nasal,breathing4.wav,BREATHING,BREATHING,1,5.898635149,3
17,1,4,Non_oral_nasal,typing1.wav,TYPING,TYPING,1,8.124897003,2
17,1,5,Non_oral_nasal,typing3.wav,TYPING,DRIBBLING BALL,0,6.040534735,0
17,1,6,Non_oral_nasal,cutting_food1.wav,CUTTING FOOD,CUTTING FOOD,1,3.550348997,1
17,1,7,Oral_nasal,clearing_throat4.wav,CLEARING THROAT,CLEARING THROAT,1,5.782154799,1
17,1,8,Quiet,NA,NO SOUND,NO SOUND,1,3.012192965,0
17,1,9,Oral_nasal,breathing3.wav,BREATHING,BREATHING,1,7.561044931,2
17,1,10,Oral_nasal,swallowing3.wav,SWALLOWING,SWALLOWING,1,3.773110867,5
17,1,11,Non_oral_nasal,typing4.wav,TYPING,TYPING,1,9.539568186,3
17,1,12,Non_oral_nasal,dribbling_ball2.wav,DRIBBLING BALL,DRIBBLING BALL,1,2.966393709,0
17,1,13,Oral_nasal,chewing_gum2.wav,CHEWING GUM,CHEWING GUM,1,3.303133965,4
17,1,14,White_noise,PinkNoise.wav,WHITE NOISE,WHITE NOISE,1,4.032546043,1
17,1,15,Oral_nasal,swallowing4.wav,SWALLOWING,SWALLOWING,1,4.386536121,5
17,1,16,Non_oral_nasal,dribbling_ball1.wav,DRIBBLING BALL,DRIBBLING BALL,1,3.758817911,0
17,1,17,Non_oral_nasal,flipping_paper3.wav,FLIPPING PAPER,FLIPPING PAPER,1,4.529554844,1
17,1,18,White_noise,PinkNoise.wav,WHITE NOISE,WHITE NOISE,1,3.871987104,1
17,1,19,Oral_nasal,chewing_gum4.wav,CHEWING GUM,CHEWING GUM,1,4.345933676,5
17,1,20,Oral_nasal,breathing2.wav,BREATHING,BREATHING,1,3.725044012,3
17,2,21,Non_oral_nasal,flipping_paper1.wav,FLIPPING PAPER,FLIPPING PAPER,1,3.794569969,1
17,2,22,Oral_nasal,clearing_throat1.wav,CLEARING THROAT,CLEARING THROAT,1,4.068019867,2
17,2,23,Non_oral_nasal,dribbling_ball4.wav,DRIBBLING BALL,DRIBBLING BALL,1,3.825922966,0
17,2,24,Oral_nasal,chewing_gum1.wav,CHEWING GUM,CHEWING GUM,1,2.774938822,5
17,2,25,Oral_nasal,swallowing1.wav,SWALLOWING,SWALLOWING,1,2.723017931,5
17,2,26,Non_oral_nasal,cutting_food2.wav,CUTTING FOOD,CUTTING FOOD,1,2.81482482,1
17,2,27,Non_oral_nasal,dribbling_ball3.wav,DRIBBLING BALL,DRIBBLING BALL,1,7.514330864,0
17,2,28,Oral_nasal,clearing_throat2.wav,CLEARING THROAT,CLEARING THROAT,1,4.41226697,2
17,2,29,White_noise,PinkNoise.wav,WHITE NOISE,WHITE NOISE,1,4.833414078,0
17,2,30,Quiet,NA,NO SOUND,NO SOUND,1,3.311514854,0
17,2,31,Non_oral_nasal,flipping_paper4.wav,FLIPPING PAPER,FLIPPING PAPER,1,4.73901701,1
17,2,32,Non_oral_nasal,typing2.wav,TYPING,FLIPPING PAPER,0,8.696410179,1
